timestamp,hour,day_of_week,day,month,is_weekend,hour_sin,hour_cos,aqi_standard,pm2_5,pm10,no2,o3,co,so2,aqi_lag_1h,aqi_lag_3h,aqi_lag_6h,aqi_lag_12h,aqi_lag_24h,pm25_lag_1h,pm25_lag_24h,aqi_rolling_3h,aqi_rolling_6h,aqi_rolling_12h,aqi_rolling_24h,aqi_std_24h,pm25_rolling_6h,pm25_rolling_24h,aqi_change_1h,aqi_change_3h,aqi_change_6h,aqi_change_24h,aqi_pct_change_1h,aqi_pct_change_24h,target_1h,target_6h,target_12h,target_24h,target_48h,target_72h
2026-01-03 09:00:00,9,5,3,1,1,0.7071067811865476,-0.7071067811865475,250,83.44,124.73,1.36,142.23,567.12,7.07,250.0,250.0,250.0,250.0,250.0,84.0,70.71,250.0,250.0,250.0,250.0,0.0,149.35833333333332,159.92625,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 10:00:00,10,5,3,1,1,0.49999999999999994,-0.8660254037844387,250,89.44,133.6,3.01,126.74,623.0,5.88,250.0,250.0,250.0,250.0,250.0,83.44,76.32,250.0,250.0,250.0,250.0,0.0,128.5,160.47291666666666,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 11:00:00,11,5,3,1,1,0.258819045102521,-0.9659258262890682,250,98.57,146.26,6.3,104.23,723.13,4.56,250.0,250.0,250.0,250.0,250.0,89.44,87.77,250.0,250.0,250.0,250.0,0.0,110.50666666666666,160.92291666666668,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 12:00:00,12,5,3,1,1,1.2246467991473532e-16,-1.0,250,107.0,158.76,10.54,88.91,831.29,4.0,250.0,250.0,250.0,250.0,250.0,98.57,97.66,250.0,250.0,250.0,250.0,0.0,93.69333333333333,161.31208333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 13:00:00,13,5,3,1,1,-0.2588190451025208,-0.9659258262890683,250,117.75,173.51,14.73,77.65,960.73,3.94,250.0,250.0,250.0,250.0,250.0,107.0,109.2,250.0,250.0,250.0,250.0,0.0,96.69999999999999,161.66833333333332,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 14:00:00,14,5,3,1,1,-0.4999999999999997,-0.8660254037844388,250,131.71,192.56,17.74,66.21,1100.72,3.53,250.0,250.0,250.0,250.0,250.0,117.75,124.59,250.0,250.0,250.0,250.0,0.0,104.65166666666666,161.965,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 15:00:00,15,5,3,1,1,-0.7071067811865471,-0.7071067811865479,250,146.68,213.12,19.56,56.42,1236.8,3.01,250.0,250.0,250.0,250.0,250.0,131.71,141.45,250.0,250.0,250.0,250.0,0.0,115.19166666666668,162.18291666666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 16:00:00,16,5,3,1,1,-0.8660254037844385,-0.5000000000000004,250,158.55,228.55,20.09,48.17,1324.74,2.38,250.0,250.0,250.0,250.0,250.0,146.68,156.05,250.0,250.0,250.0,250.0,0.0,126.71,162.28708333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 17:00:00,17,5,3,1,1,-0.9659258262890683,-0.25881904510252063,250,170.2,243.11,20.39,42.31,1405.59,1.96,250.0,250.0,250.0,250.0,250.0,158.55,171.14,250.0,250.0,250.0,250.0,0.0,138.64833333333334,162.24791666666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 18:00:00,18,5,3,1,1,-1.0,-1.8369701987210297e-16,250,178.44,252.25,20.18,38.38,1448.83,1.54,250.0,250.0,250.0,250.0,250.0,170.2,183.5,250.0,250.0,250.0,250.0,0.0,150.555,162.03708333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 19:00:00,19,5,3,1,1,-0.9659258262890684,0.2588190451025203,250,177.72,250.15,18.45,36.62,1406.75,1.04,250.0,250.0,250.0,250.0,250.0,178.44,187.93,250.0,250.0,250.0,250.0,0.0,160.55,161.61166666666668,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 20:00:00,20,5,3,1,1,-0.8660254037844386,0.5000000000000001,250,178.34,249.61,17.15,32.92,1382.06,0.74,250.0,250.0,250.0,250.0,250.0,177.72,190.74,250.0,250.0,250.0,250.0,0.0,168.3216666666667,161.095,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 21:00:00,21,5,3,1,1,-0.7071067811865477,0.7071067811865474,250,181.15,251.25,16.23,29.07,1376.47,0.61,250.0,250.0,250.0,250.0,250.0,178.34,193.47,250.0,250.0,250.0,250.0,0.0,174.06666666666663,160.58166666666668,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 22:00:00,22,5,3,1,1,-0.5000000000000004,0.8660254037844384,250,183.9,253.02,15.39,25.64,1373.65,0.57,250.0,250.0,250.0,250.0,250.0,181.15,194.03,250.0,250.0,250.0,250.0,0.0,178.29166666666666,160.15958333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 23:00:00,23,5,3,1,1,-0.25881904510252157,0.9659258262890681,250,187.49,257.16,14.86,22.58,1376.57,0.58,250.0,250.0,250.0,250.0,250.0,183.9,195.76,250.0,250.0,250.0,250.0,0.0,181.17333333333332,159.81500000000003,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 00:00:00,0,6,4,1,1,0.0,1.0,250,192.06,263.56,14.49,19.94,1385.41,0.63,250.0,250.0,250.0,250.0,250.0,187.49,198.33,250.0,250.0,250.0,250.0,0.0,183.44333333333336,159.55375,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 01:00:00,1,6,4,1,1,0.25881904510252074,0.9659258262890683,250,196.82,270.68,14.08,17.67,1399.46,0.75,250.0,250.0,250.0,250.0,250.0,192.06,202.49,250.0,250.0,250.0,250.0,0.0,186.62666666666667,159.3175,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 02:00:00,2,6,4,1,1,0.49999999999999994,0.8660254037844387,250,204.28,280.69,14.2,15.69,1457.21,1.18,250.0,250.0,250.0,250.0,250.0,196.82,211.39,250.0,250.0,250.0,250.0,0.0,190.95000000000002,159.02125,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 03:00:00,3,6,4,1,1,0.7071067811865476,0.7071067811865476,250,211.62,289.4,14.59,17.67,1523.84,1.8,250.0,250.0,250.0,250.0,250.0,204.28,220.26,250.0,250.0,250.0,250.0,0.0,196.02833333333334,158.66125,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 04:00:00,4,6,4,1,1,0.8660254037844386,0.5000000000000001,250,210.26,295.81,11.56,37.15,1460.72,3.28,250.0,250.0,250.0,250.0,250.0,211.62,214.59,250.0,250.0,250.0,250.0,0.0,200.42166666666665,158.48083333333332,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 05:00:00,5,6,4,1,1,0.9659258262890683,0.25881904510252074,250,212.41,303.01,9.54,50.65,1438.29,4.07,250.0,250.0,250.0,250.0,250.0,210.26,206.53,250.0,250.0,250.0,250.0,0.0,204.57500000000002,158.72583333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 06:00:00,6,6,4,1,1,1.0,6.123233995736766e-17,250,217.89,313.83,8.46,67.84,1433.47,4.74,250.0,250.0,250.0,250.0,250.0,212.41,207.88,250.0,250.0,250.0,250.0,0.0,208.88,159.14291666666665,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 07:00:00,7,6,4,1,1,0.9659258262890683,-0.25881904510252063,250,123.9,215.16,2.19,129.5,702.65,7.71,250.0,250.0,250.0,250.0,250.0,217.89,99.71,250.0,250.0,250.0,250.0,0.0,196.7266666666667,160.15083333333334,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 08:00:00,8,6,4,1,1,0.8660254037844387,-0.4999999999999998,250,97.65,176.15,1.36,131.65,557.49,5.25,250.0,250.0,250.0,250.0,250.0,123.9,84.0,250.0,250.0,250.0,250.0,0.0,178.955,160.71958333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 09:00:00,9,6,4,1,1,0.7071067811865476,-0.7071067811865475,250,91.41,165.25,1.36,130.41,529.62,4.69,250.0,250.0,250.0,250.0,250.0,97.65,83.44,250.0,250.0,250.0,250.0,0.0,158.92,161.05166666666665,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 10:00:00,10,6,4,1,1,0.49999999999999994,-0.8660254037844387,250,95.83,167.91,3.42,113.49,586.93,4.12,250.0,250.0,250.0,250.0,250.0,91.41,89.44,250.0,250.0,250.0,250.0,0.0,139.84833333333333,161.31791666666666,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 11:00:00,11,6,4,1,1,0.258819045102521,-0.9659258262890682,250,104.79,176.37,7.22,97.29,694.33,4.07,250.0,250.0,250.0,250.0,250.0,95.83,98.57,250.0,250.0,250.0,250.0,0.0,121.91166666666668,161.57708333333332,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 12:00:00,12,6,4,1,1,1.2246467991473532e-16,-1.0,250,112.12,183.49,11.89,89.15,803.34,4.54,250.0,250.0,250.0,250.0,250.0,104.79,107.0,250.0,250.0,250.0,250.0,0.0,104.28333333333332,161.7904166666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 13:00:00,13,6,4,1,1,-0.2588190451025208,-0.9659258262890683,250,119.37,190.04,16.0,81.24,919.52,5.15,250.0,250.0,250.0,250.0,250.0,112.12,117.75,250.0,250.0,250.0,250.0,0.0,103.52833333333332,161.85791666666668,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 14:00:00,14,6,4,1,1,-0.4999999999999997,-0.8660254037844388,250,129.12,199.91,18.6,69.94,1043.61,5.17,250.0,250.0,250.0,250.0,250.0,119.37,131.71,250.0,250.0,250.0,250.0,0.0,108.77333333333333,161.75,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 15:00:00,15,6,4,1,1,-0.7071067811865471,-0.7071067811865479,250,140.65,211.18,19.98,57.48,1166.74,4.39,250.0,250.0,250.0,250.0,250.0,129.12,146.68,250.0,250.0,250.0,250.0,0.0,116.98000000000002,161.49875,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 16:00:00,16,6,4,1,1,-0.8660254037844385,-0.5000000000000004,250,149.1,215.9,19.89,46.25,1243.08,2.94,250.0,250.0,250.0,250.0,250.0,140.65,158.55,250.0,250.0,250.0,250.0,0.0,125.85833333333333,161.105,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 17:00:00,17,6,4,1,1,-0.9659258262890683,-0.25881904510252063,250,159.52,222.76,19.9,39.52,1314.37,2.3,250.0,250.0,250.0,250.0,250.0,149.1,170.2,250.0,250.0,250.0,250.0,0.0,134.98000000000002,160.66,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 18:00:00,18,6,4,1,1,-1.0,-1.8369701987210297e-16,250,168.73,227.99,19.37,36.73,1346.39,2.03,250.0,250.0,250.0,250.0,250.0,159.52,178.44,250.0,250.0,250.0,250.0,0.0,144.415,160.25541666666666,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 19:00:00,19,6,4,1,1,-0.9659258262890684,0.2588190451025203,250,171.61,224.73,17.36,37.48,1291.79,1.86,250.0,250.0,250.0,250.0,250.0,168.73,177.72,250.0,250.0,250.0,250.0,0.0,153.12166666666667,160.00083333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 20:00:00,20,6,4,1,1,-0.8660254037844386,0.5000000000000001,250,176.4,225.04,16.31,34.38,1274.06,1.56,250.0,250.0,250.0,250.0,250.0,171.61,178.34,250.0,250.0,250.0,250.0,0.0,161.00166666666667,159.92000000000002,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 21:00:00,21,6,4,1,1,-0.7071067811865477,0.7071067811865474,250,181.71,227.31,15.56,30.86,1266.62,1.43,250.0,250.0,250.0,250.0,250.0,176.4,181.15,250.0,250.0,250.0,250.0,0.0,167.845,159.94333333333336,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 22:00:00,22,6,4,1,1,-0.5000000000000004,0.8660254037844384,250,185.02,228.27,14.79,28.04,1254.5,1.38,250.0,250.0,250.0,250.0,250.0,181.71,183.9,250.0,250.0,250.0,250.0,0.0,173.83166666666668,159.99,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-04 23:00:00,23,6,4,1,1,-0.25881904510252157,0.9659258262890681,250,187.75,228.79,14.08,26.1,1245.09,1.33,250.0,250.0,250.0,250.0,250.0,185.02,187.49,250.0,250.0,250.0,250.0,0.0,178.53666666666666,160.00083333333336,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 00:00:00,0,0,5,1,0,0.0,1.0,250,190.1,228.82,13.69,24.58,1244.54,1.3,250.0,250.0,250.0,250.0,250.0,187.75,192.06,250.0,250.0,250.0,250.0,0.0,182.09833333333336,159.91916666666665,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 01:00:00,1,0,5,1,0,0.25881904510252074,0.9659258262890683,250,193.06,229.97,13.79,22.48,1265.12,1.36,250.0,250.0,250.0,250.0,250.0,190.1,196.82,250.0,250.0,250.0,250.0,0.0,185.67333333333332,159.76250000000002,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 02:00:00,2,0,5,1,0,0.49999999999999994,0.8660254037844387,250,200.61,238.68,15.1,19.38,1358.85,1.74,250.0,250.0,250.0,250.0,250.0,193.06,204.28,250.0,250.0,250.0,250.0,0.0,189.70833333333334,159.60958333333335,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 03:00:00,3,0,5,1,0,0.7071067811865476,0.7071067811865476,250,207.41,246.54,16.91,18.23,1469.17,2.11,250.0,250.0,250.0,250.0,250.0,200.61,211.62,250.0,250.0,250.0,250.0,0.0,193.99166666666667,159.43416666666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 04:00:00,4,0,5,1,0,0.8660254037844386,0.5000000000000001,250,200.14,238.95,14.8,27.33,1473.56,2.43,250.0,250.0,250.0,250.0,250.0,207.41,210.26,250.0,250.0,250.0,250.0,0.0,196.51166666666668,159.0125,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 05:00:00,5,0,5,1,0,0.9659258262890683,0.25881904510252074,250,193.54,234.38,12.43,37.78,1468.37,2.72,250.0,250.0,250.0,250.0,250.0,200.14,212.41,250.0,250.0,250.0,250.0,0.0,197.4766666666667,158.22625,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 06:00:00,6,0,5,1,0,1.0,6.123233995736766e-17,250,192.96,235.8,11.65,54.39,1466.01,3.23,250.0,250.0,250.0,250.0,250.0,193.54,217.89,250.0,250.0,250.0,250.0,0.0,197.95333333333335,157.1875,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 07:00:00,7,0,5,1,0,0.9659258262890683,-0.25881904510252063,250,96.04,133.9,3.58,119.39,607.94,8.06,250.0,250.0,250.0,250.0,250.0,192.96,123.9,250.0,250.0,250.0,250.0,0.0,181.78333333333333,156.02666666666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 08:00:00,8,0,5,1,0,0.8660254037844387,-0.4999999999999998,250,84.65,122.86,2.32,124.45,518.56,6.03,250.0,250.0,250.0,250.0,250.0,96.04,97.65,250.0,250.0,250.0,250.0,0.0,162.45666666666668,155.48499999999999,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 09:00:00,9,0,5,1,0,0.7071067811865476,-0.7071067811865475,250,82.81,120.57,2.31,124.37,513.0,5.39,250.0,250.0,250.0,250.0,250.0,84.65,91.41,250.0,250.0,250.0,250.0,0.0,141.69,155.12666666666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 10:00:00,10,0,5,1,0,0.49999999999999994,-0.8660254037844387,250,89.3,128.1,4.25,121.21,571.43,5.53,250.0,250.0,250.0,250.0,250.0,82.81,95.83,250.0,250.0,250.0,250.0,0.0,123.21666666666665,154.85458333333335,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 11:00:00,11,0,5,1,0,0.258819045102521,-0.9659258262890682,250,98.53,139.39,8.12,116.8,677.2,6.19,250.0,250.0,250.0,250.0,250.0,89.3,104.79,250.0,250.0,250.0,250.0,0.0,107.38166666666667,154.59375,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 12:00:00,12,0,5,1,0,1.2246467991473532e-16,-1.0,250,105.88,148.71,12.44,110.83,789.88,6.76,250.0,250.0,250.0,250.0,250.0,98.53,112.12,250.0,250.0,250.0,250.0,0.0,92.86833333333334,154.33374999999998,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 13:00:00,13,0,5,1,0,-0.2588190451025208,-0.9659258262890683,250,114.43,159.85,16.31,98.97,918.64,6.85,250.0,250.0,250.0,250.0,250.0,105.88,119.37,250.0,250.0,250.0,250.0,0.0,95.93333333333334,154.12791666666666,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 14:00:00,14,0,5,1,0,-0.4999999999999997,-0.8660254037844388,250,127.24,177.13,18.8,85.43,1063.36,6.86,250.0,250.0,250.0,250.0,250.0,114.43,129.12,250.0,250.0,250.0,250.0,0.0,103.03166666666668,154.04958333333335,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 15:00:00,15,0,5,1,0,-0.7071067811865471,-0.7071067811865479,250,141.13,195.6,19.48,72.82,1197.61,6.55,250.0,250.0,250.0,250.0,250.0,127.24,140.65,250.0,250.0,250.0,250.0,0.0,112.75166666666667,154.06958333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 16:00:00,16,0,5,1,0,-0.8660254037844385,-0.5000000000000004,250,152.6,209.52,19.49,56.93,1314.63,4.42,250.0,250.0,250.0,250.0,250.0,141.13,149.1,250.0,250.0,250.0,250.0,0.0,123.30166666666666,154.21541666666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 17:00:00,17,0,5,1,0,-0.9659258262890683,-0.25881904510252063,250,166.93,226.58,20.48,43.69,1463.2,3.58,250.0,250.0,250.0,250.0,250.0,152.6,159.52,250.0,250.0,250.0,250.0,0.0,134.70166666666668,154.52416666666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 18:00:00,18,0,5,1,0,-1.0,-1.8369701987210297e-16,250,178.89,237.95,20.69,34.65,1569.61,3.38,250.0,250.0,250.0,250.0,250.0,166.93,168.73,250.0,250.0,250.0,250.0,0.0,146.87,154.94750000000002,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 19:00:00,19,0,5,1,0,-0.9659258262890684,0.2588190451025203,250,183.2,239.12,19.61,29.25,1579.75,3.06,250.0,250.0,250.0,250.0,250.0,178.89,171.61,250.0,250.0,250.0,250.0,0.0,158.33166666666665,155.43041666666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 20:00:00,20,0,5,1,0,-0.8660254037844386,0.5000000000000001,250,186.16,232.21,18.29,26.18,1570.04,2.83,250.0,250.0,250.0,250.0,250.0,183.2,176.4,250.0,250.0,250.0,250.0,0.0,168.15166666666664,155.8370833333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 21:00:00,21,0,5,1,0,-0.7071067811865477,0.7071067811865474,250,189.74,227.47,17.48,23.64,1579.56,2.71,250.0,250.0,250.0,250.0,250.0,186.16,181.71,250.0,250.0,250.0,250.0,0.0,176.25333333333333,156.17166666666665,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 22:00:00,22,0,5,1,0,-0.5000000000000004,0.8660254037844384,250,193.88,224.01,16.9,21.19,1598.87,2.42,250.0,250.0,250.0,250.0,250.0,189.74,185.02,250.0,250.0,250.0,250.0,0.0,183.13333333333333,156.54083333333332,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-05 23:00:00,23,0,5,1,0,-0.25881904510252157,0.9659258262890681,250,198.18,226.05,16.24,19.83,1614.64,1.84,250.0,250.0,250.0,250.0,250.0,193.88,187.75,250.0,250.0,250.0,250.0,0.0,188.34166666666667,156.97541666666666,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-06 00:00:00,0,1,6,1,0,0.0,1.0,250,200.8,231.61,15.45,21.28,1612.57,1.43,250.0,250.0,250.0,250.0,250.0,198.18,190.1,250.0,250.0,250.0,250.0,0.0,191.99333333333334,157.42125,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-06 01:00:00,1,1,6,1,0,0.25881904510252074,0.9659258262890683,250,199.76,231.78,14.49,23.75,1580.54,1.24,250.0,250.0,250.0,250.0,250.0,200.8,193.06,250.0,250.0,250.0,250.0,0.0,194.75333333333333,157.70041666666665,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-06 02:00:00,2,1,6,1,0,0.49999999999999994,0.8660254037844387,250,207.34,238.79,16.15,18.52,1666.49,1.51,250.0,250.0,250.0,250.0,250.0,199.76,200.61,250.0,250.0,250.0,250.0,0.0,198.28333333333333,157.98083333333332,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-06 03:00:00,3,1,6,1,0,0.7071067811865476,0.7071067811865476,250,221.01,255.07,19.77,10.77,1839.24,1.92,250.0,250.0,250.0,250.0,250.0,207.34,207.41,250.0,250.0,250.0,250.0,0.0,203.495,158.54749999999999,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-06 04:00:00,4,1,6,1,0,0.8660254037844386,0.5000000000000001,250,229.57,271.32,19.29,9.35,1990.0,2.11,250.0,250.0,250.0,250.0,250.0,221.01,200.14,250.0,250.0,250.0,250.0,0.0,209.44333333333336,159.77375,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-06 05:00:00,5,1,6,1,0,0.9659258262890683,0.25881904510252074,250,232.17,287.57,16.21,18.44,2063.65,2.16,250.0,250.0,250.0,250.0,250.0,229.57,193.54,250.0,250.0,250.0,250.0,0.0,215.10833333333335,161.38333333333335,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-06 06:00:00,6,1,6,1,0,1.0,6.123233995736766e-17,250,237.37,305.9,15.43,41.95,2062.55,2.19,250.0,250.0,250.0,250.0,250.0,232.17,192.96,250.0,250.0,250.0,250.0,0.0,221.20333333333335,163.23375000000001,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-06 07:00:00,7,1,6,1,0,0.9659258262890683,-0.25881904510252063,250,127.92,196.17,3.61,123.05,819.49,2.79,250.0,250.0,250.0,250.0,250.0,237.37,96.04,250.0,250.0,250.0,250.0,0.0,209.23000000000002,164.56208333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-06 08:00:00,8,1,6,1,0,0.8660254037844387,-0.4999999999999998,250,102.84,159.38,1.91,130.74,643.83,2.41,250.0,250.0,250.0,250.0,250.0,127.92,84.65,250.0,250.0,250.0,250.0,0.0,191.8133333333333,165.32,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-06 09:00:00,9,1,6,1,0,0.7071067811865476,-0.7071067811865475,250,93.53,144.47,1.6,132.03,597.01,2.27,250.0,250.0,250.0,250.0,250.0,102.84,82.81,250.0,250.0,250.0,250.0,0.0,170.56666666666666,165.76666666666668,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-06 10:00:00,10,1,6,1,0,0.49999999999999994,-0.8660254037844387,250,96.67,146.92,3.52,118.13,654.6,2.35,250.0,250.0,250.0,250.0,250.0,93.53,89.3,250.0,250.0,250.0,250.0,0.0,148.41666666666666,166.07375,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-06 11:00:00,11,1,6,1,0,0.258819045102521,-0.9659258262890682,250,109.39,162.87,7.79,98.83,794.86,2.77,250.0,250.0,250.0,250.0,250.0,96.67,98.53,250.0,250.0,250.0,250.0,0.0,127.95333333333333,166.52625,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-06 12:00:00,12,1,6,1,0,1.2246467991473532e-16,-1.0,250,122.12,179.7,13.67,88.08,949.73,3.58,250.0,250.0,250.0,250.0,250.0,109.39,105.88,250.0,250.0,250.0,250.0,0.0,108.745,167.20291666666665,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
